CustomerID,recence_jours,frequence,montant_total,cluster,profil
12894,575,1,157.35,1,Clients perdus / inactifs
12895,42,2,372.8,2,Clients perdus / inactifs
12897,205,4,514.25,2,Clients perdus / inactifs
12898,464,2,296.21000000000004,1,Clients perdus / inactifs
12899,414,1,366.4,1,Clients perdus / inactifs
12900,422,1,340.33,1,Clients perdus / inactifs
12901,9,28,17654.54,3,Clients VIP / fidèles
12902,265,1,138.68,2,Clients perdus / inactifs
12903,429,1,833.53,1,Clients perdus / inactifs
12904,18,2,496.06,2,Clients perdus / inactifs
12905,577,2,1018.42,1,Clients perdus / inactifs
12906,12,5,2919.81,0,Clients VIP / fidèles
12907,396,2,508.91,1,Clients perdus / inactifs
12908,176,5,1776.0,0,Clients VIP / fidèles
12909,40,8,3103.19,0,Clients VIP / fidèles
12910,23,13,5796.52,3,Clients VIP / fidèles
12911,552,1,1651.72,1,Clients perdus / inactifs
12912,3,5,1662.3,0,Clients VIP / fidèles
12913,5,13,6283.24,3,Clients VIP / fidèles
12914,401,1,223.98,1,Clients perdus / inactifs
12915,149,4,975.1,0,Clients VIP / fidèles
12916,139,7,4479.73,0,Clients VIP / fidèles
12917,128,6,4359.2,0,Clients VIP / fidèles
12919,8,6,1335.19,0,Clients VIP / fidèles
12920,17,4,486.64,2,Clients perdus / inactifs
12921,9,74,35233.24,3,Clients VIP / fidèles
12922,161,1,405.38,2,Clients perdus / inactifs
12923,64,3,769.17,0,Clients VIP / fidèles
12924,88,12,2461.45,3,Clients VIP / fidèles
12925,5,3,729.3299999999999,0,Clients VIP / fidèles
12926,411,4,1523.59,1,Clients perdus / inactifs
12927,395,1,197.31,1,Clients perdus / inactifs
12928,35,12,4304.89,3,Clients VIP / fidèles
12929,312,1,117.85,1,Clients perdus / inactifs
12930,78,2,415.8,2,Clients perdus / inactifs
12931,22,57,92347.34,3,Clients VIP / fidèles
12932,539,8,1698.56,1,Clients perdus / inactifs
12933,24,8,1636.6299999999999,0,Clients VIP / fidèles
12934,737,1,181.65,1,Clients perdus / inactifs
12935,2,15,4243.86,3,Clients VIP / fidèles
12936,17,4,1063.9,0,Clients VIP / fidèles
12937,15,9,3097.61,0,Clients VIP / fidèles
12938,26,1,114.14,2,Clients perdus / inactifs
12939,64,20,25264.8,3,Clients VIP / fidèles
12940,55,2,899.69,2,Clients perdus / inactifs
12941,724,1,377.49,1,Clients perdus / inactifs
12942,131,3,675.6,2,Clients perdus / inactifs
12943,558,2,496.5,1,Clients perdus / inactifs
12944,36,2,604.51,2,Clients perdus / inactifs
12945,288,2,900.11,2,Clients perdus / inactifs
12946,437,1,324.45,1,Clients perdus / inactifs
12947,144,6,1603.99,0,Clients VIP / fidèles
12948,16,9,2317.43,0,Clients VIP / fidèles
12949,31,22,15526.7,3,Clients VIP / fidèles
12950,2,3,1843.0,0,Clients VIP / fidèles
12951,9,15,3213.7200000000003,3,Clients VIP / fidèles
12952,6,4,1387.79,0,Clients VIP / fidèles
12953,10,2,828.8100000000001,2,Clients perdus / inactifs
12954,639,1,162.45,1,Clients perdus / inactifs
12955,1,11,4757.16,3,Clients VIP / fidèles
12956,306,4,521.89,1,Clients perdus / inactifs
12957,10,13,8706.97,3,Clients VIP / fidèles
12958,400,2,467.34,1,Clients perdus / inactifs
12959,484,1,150.95,1,Clients perdus / inactifs
12960,414,4,1322.07,1,Clients perdus / inactifs
12961,379,1,211.99,1,Clients perdus / inactifs
12962,7,2,266.39,2,Clients perdus / inactifs
12963,8,12,3235.79,3,Clients VIP / fidèles
12964,437,1,132.24,1,Clients perdus / inactifs
12965,89,1,769.8100000000001,2,Clients perdus / inactifs
12966,10,1,160.18,2,Clients perdus / inactifs
12967,358,3,2938.52,0,Clients VIP / fidèles
12968,112,1,135.95,2,Clients perdus / inactifs
12969,603,1,122.45,1,Clients perdus / inactifs
12970,7,10,1452.54,0,Clients VIP / fidèles
12971,4,116,15704.6,3,Clients VIP / fidèles
12972,414,4,1161.2,1,Clients perdus / inactifs
12973,414,1,385.55,1,Clients perdus / inactifs
12974,198,2,408.95,2,Clients perdus / inactifs
12975,437,6,2100.09,0,Clients VIP / fidèles
12976,212,8,3156.38,0,Clients VIP / fidèles
12977,156,4,513.88,2,Clients perdus / inactifs
12978,385,5,2502.82,0,Clients VIP / fidèles
12979,729,1,517.7,1,Clients perdus / inactifs
12980,158,21,16245.78,3,Clients VIP / fidèles
12981,30,2,372.21999999999997,2,Clients perdus / inactifs
12982,243,8,2744.81,0,Clients VIP / fidèles
12983,598,1,490.08000000000004,1,Clients perdus / inactifs
12984,19,1,97.5,2,Clients perdus / inactifs
12985,1,2,1239.38,0,Clients VIP / fidèles
12986,429,10,2729.84,0,Clients VIP / fidèles
12987,74,5,1312.21,0,Clients VIP / fidèles
12988,292,1,505.82,2,Clients perdus / inactifs
12989,3,33,13551.75,3,Clients VIP / fidèles
12990,31,7,955.5,0,Clients VIP / fidèles
12991,23,3,764.82,0,Clients VIP / fidèles
12992,725,1,93.35000000000001,1,Clients perdus / inactifs
12993,23,8,1259.6299999999999,0,Clients VIP / fidèles
12994,4,3,974.4200000000001,0,Clients VIP / fidèles
12995,85,1,211.32,2,Clients perdus / inactifs
12996,376,1,355.5,1,Clients perdus / inactifs
12997,22,8,2110.91,0,Clients VIP / fidèles
12998,493,3,920.08,1,Clients perdus / inactifs
12999,196,3,455.88,2,Clients perdus / inactifs
13000,107,4,1032.5,0,Clients VIP / fidèles
13001,4,33,24042.65,3,Clients VIP / fidèles
13002,318,3,414.13,1,Clients perdus / inactifs
13003,106,3,149.05,2,Clients perdus / inactifs
13004,12,36,11650.85,3,Clients VIP / fidèles
13005,174,4,999.68,0,Clients VIP / fidèles
13006,56,1,81.57,2,Clients perdus / inactifs
13007,580,1,175.25,1,Clients perdus / inactifs
13008,323,3,612.13,1,Clients perdus / inactifs
13009,673,1,234.0,1,Clients perdus / inactifs
13010,374,2,330.12,1,Clients perdus / inactifs
13011,372,1,50.550000000000004,1,Clients perdus / inactifs
13012,9,11,2957.83,3,Clients VIP / fidèles
13013,1,29,11097.43,3,Clients VIP / fidèles
13014,11,11,5381.08,3,Clients VIP / fidèles
13015,53,11,6579.78,3,Clients VIP / fidèles
13016,73,3,789.89,0,Clients VIP / fidèles
13017,7,1,204.0,2,Clients perdus / inactifs
13018,16,35,9763.16,3,Clients VIP / fidèles
13019,379,6,1229.95,0,Clients VIP / fidèles
13020,563,2,618.96,1,Clients perdus / inactifs
13021,4,17,4887.24,3,Clients VIP / fidèles
13022,430,1,50.3,1,Clients perdus / inactifs
13023,64,3,1251.03,0,Clients VIP / fidèles
13024,471,2,555.87,1,Clients perdus / inactifs
13025,732,1,323.39,1,Clients perdus / inactifs
13026,1,9,1733.08,0,Clients VIP / fidèles
13027,114,19,17239.2,3,Clients VIP / fidèles
13028,23,2,661.3199999999999,2,Clients perdus / inactifs
13029,31,5,1927.3,0,Clients VIP / fidèles
13030,11,2,752.4399999999999,2,Clients perdus / inactifs
13031,407,5,3292.84,0,Clients VIP / fidèles
13032,52,9,2815.96,0,Clients VIP / fidèles
13033,357,2,220.55,1,Clients perdus / inactifs
13034,55,3,756.82,0,Clients VIP / fidèles
13035,74,3,1364.2,0,Clients VIP / fidèles
13036,685,1,307.1,1,Clients perdus / inactifs
13037,138,12,3914.9500000000003,3,Clients VIP / fidèles
13038,80,3,908.46,0,Clients VIP / fidèles
13039,584,4,1010.73,1,Clients perdus / inactifs
13040,9,2,676.99,2,Clients perdus / inactifs
13041,451,4,799.13,1,Clients perdus / inactifs
13042,598,3,1488.59,1,Clients perdus / inactifs
13043,273,1,516.42,2,Clients perdus / inactifs
13044,291,11,4848.05,3,Clients VIP / fidèles
13045,99,3,808.92,0,Clients VIP / fidèles
13046,31,3,949.25,0,Clients VIP / fidèles
13047,57,23,8423.58,3,Clients VIP / fidèles
13048,14,9,4049.13,3,Clients VIP / fidèles
13049,64,4,1408.24,0,Clients VIP / fidèles
13050,15,34,11877.29,3,Clients VIP / fidèles
13051,579,2,155.8,1,Clients perdus / inactifs
13052,212,7,3118.48,0,Clients VIP / fidèles
13053,622,1,127.65,1,Clients perdus / inactifs
13055,78,4,2321.11,0,Clients VIP / fidèles
13056,551,1,209.48,1,Clients perdus / inactifs
13057,530,3,709.59,1,Clients perdus / inactifs
13058,25,3,271.40000000000003,2,Clients perdus / inactifs
13059,250,10,2291.77,0,Clients VIP / fidèles
13060,254,1,307.53,2,Clients perdus / inactifs
13061,72,1,248.61,2,Clients perdus / inactifs
13062,191,1,346.98,2,Clients perdus / inactifs
13063,481,1,188.4,1,Clients perdus / inactifs
13064,13,6,1666.8400000000001,0,Clients VIP / fidèles
13065,373,5,1055.05,0,Clients VIP / fidèles
13066,24,2,470.8,2,Clients perdus / inactifs
13067,82,3,508.51,2,Clients perdus / inactifs
13068,10,2,344.0,2,Clients perdus / inactifs
13069,1,38,9284.45,3,Clients VIP / fidèles
13070,192,4,751.7,0,Clients VIP / fidèles
13071,612,1,129.22,1,Clients perdus / inactifs
13072,267,1,177.15,2,Clients perdus / inactifs
13073,411,2,418.08,1,Clients perdus / inactifs
13074,511,4,1378.74,1,Clients perdus / inactifs
13075,130,1,919.61,2,Clients perdus / inactifs
13076,458,1,135.4,1,Clients perdus / inactifs
13077,1,11,2740.65,3,Clients VIP / fidèles
13078,3,57,29018.06,3,Clients VIP / fidèles
13079,4,6,419.18,0,Clients VIP / fidèles
13080,179,4,280.73,2,Clients perdus / inactifs
13081,12,28,56838.37,3,Clients VIP / fidèles
13082,126,21,7335.75,3,Clients VIP / fidèles
13083,4,3,395.43,2,Clients perdus / inactifs
13084,492,1,122.39999999999999,1,Clients perdus / inactifs
13085,158,8,2433.28,0,Clients VIP / fidèles
13086,383,1,439.33000000000004,1,Clients perdus / inactifs
13087,726,1,313.64,1,Clients perdus / inactifs
13088,417,1,236.11,1,Clients perdus / inactifs
13089,3,203,113416.91,3,Clients VIP / fidèles
13090,9,23,13076.74,3,Clients VIP / fidèles
13091,28,2,1108.8,2,Clients perdus / inactifs
13092,71,12,2140.28,0,Clients VIP / fidèles
13093,276,55,54144.25,3,Clients VIP / fidèles
13094,21,13,2209.44,3,Clients VIP / fidèles
13095,71,1,74.39999999999999,2,Clients perdus / inactifs
13096,394,1,419.70000000000005,1,Clients perdus / inactifs
13097,33,27,13015.36,3,Clients VIP / fidèles
13098,1,28,28882.44,3,Clients VIP / fidèles
13099,99,1,207.35999999999999,2,Clients perdus / inactifs
13101,234,4,695.4,0,Clients VIP / fidèles
13102,1,37,11380.1,3,Clients VIP / fidèles
13103,40,3,709.64,2,Clients perdus / inactifs
13104,3,9,1709.1,0,Clients VIP / fidèles
13105,436,1,72.0,1,Clients perdus / inactifs
13106,133,2,603.46,2,Clients perdus / inactifs
13107,44,9,5253.07,3,Clients VIP / fidèles
13108,373,2,748.46,1,Clients perdus / inactifs
13109,60,3,1134.03,0,Clients VIP / fidèles
13110,31,12,2957.4700000000003,3,Clients VIP / fidèles
13111,719,1,321.88000000000005,1,Clients perdus / inactifs
13112,541,1,20.6,1,Clients perdus / inactifs
13113,1,37,18230.07,3,Clients VIP / fidèles
13114,731,1,234.38,1,Clients perdus / inactifs
13115,12,10,5494.7,3,Clients VIP / fidèles
13116,138,1,501.14,2,Clients perdus / inactifs
13117,22,18,2255.66,3,Clients VIP / fidèles
13118,20,9,2415.41,0,Clients VIP / fidèles
13119,669,1,134.9,1,Clients perdus / inactifs
13120,239,1,30.599999999999998,2,Clients perdus / inactifs
13121,269,1,283.73,2,Clients perdus / inactifs
13122,94,2,922.39,2,Clients perdus / inactifs
13123,473,2,506.75,1,Clients perdus / inactifs
13124,90,4,4641.66,0,Clients VIP / fidèles
13125,524,1,148.62,1,Clients perdus / inactifs
13126,5,13,3774.81,3,Clients VIP / fidèles
13127,78,1,259.17,2,Clients perdus / inactifs
13128,631,1,263.5,1,Clients perdus / inactifs
13129,452,2,233.25,1,Clients perdus / inactifs
13130,94,1,64.0,2,Clients perdus / inactifs
13131,23,7,3313.77,0,Clients VIP / fidèles
13132,262,1,77.3,2,Clients perdus / inactifs
13133,274,3,200.45000000000002,2,Clients perdus / inactifs
13134,86,6,2475.23,0,Clients VIP / fidèles
13135,197,2,3371.45,0,Clients VIP / fidèles
13136,56,13,6274.56,3,Clients VIP / fidèles
13137,11,16,7586.94,3,Clients VIP / fidèles
13138,22,7,1274.01,0,Clients VIP / fidèles
13139,16,8,8202.98,3,Clients VIP / fidèles
13140,108,5,1054.92,0,Clients VIP / fidèles
13141,85,17,7656.08,3,Clients VIP / fidèles
13142,19,1,307.09,2,Clients perdus / inactifs
13143,585,1,405.1,1,Clients perdus / inactifs
13144,333,2,135.35,1,Clients perdus / inactifs
13145,40,7,1128.52,0,Clients VIP / fidèles
13146,26,1,228.91,2,Clients perdus / inactifs
13147,10,4,712.8000000000001,0,Clients VIP / fidèles
13148,29,26,8488.32,3,Clients VIP / fidèles
13149,14,4,1676.06,0,Clients VIP / fidèles
13150,484,3,449.96999999999997,1,Clients perdus / inactifs
13151,296,3,2454.71,0,Clients VIP / fidèles
13152,417,7,2146.38,0,Clients VIP / fidèles
13153,6,1,486.22,2,Clients perdus / inactifs
13154,399,3,1624.84,1,Clients perdus / inactifs
13155,33,6,1370.48,0,Clients VIP / fidèles
13156,385,3,1586.54,1,Clients perdus / inactifs
13157,49,9,5687.36,3,Clients VIP / fidèles
13158,95,5,1508.18,0,Clients VIP / fidèles
13159,9,4,1429.35,0,Clients VIP / fidèles
13160,22,1,91.8,2,Clients perdus / inactifs
13161,313,2,472.13,1,Clients perdus / inactifs
13162,122,16,9275.49,3,Clients VIP / fidèles
13163,610,1,17.65,1,Clients perdus / inactifs
13164,569,2,372.2,1,Clients perdus / inactifs
13165,46,3,1451.16,0,Clients VIP / fidèles
13166,283,2,875.93,2,Clients perdus / inactifs
13167,19,5,1113.15,0,Clients VIP / fidèles
13168,36,5,1840.73,0,Clients VIP / fidèles
13169,64,3,840.08,0,Clients VIP / fidèles
13170,27,1,108.81,2,Clients perdus / inactifs
13171,22,3,468.41,2,Clients perdus / inactifs
13172,400,1,69.6,1,Clients perdus / inactifs
13173,4,11,2389.82,3,Clients VIP / fidèles
13174,16,11,7972.46,3,Clients VIP / fidèles
13175,582,2,831.45,1,Clients perdus / inactifs
13176,46,1,481.49,2,Clients perdus / inactifs
13177,65,2,512.2,2,Clients perdus / inactifs
13178,26,21,14059.19,3,Clients VIP / fidèles
13179,619,1,572.3100000000001,1,Clients perdus / inactifs
13180,607,1,86.10000000000001,1,Clients perdus / inactifs
13181,381,1,359.69,1,Clients perdus / inactifs
13182,45,1,121.18,2,Clients perdus / inactifs
13183,8,15,7036.18,3,Clients VIP / fidèles
13184,15,10,1667.95,0,Clients VIP / fidèles
13185,268,1,71.4,2,Clients perdus / inactifs
13186,40,3,1575.89,0,Clients VIP / fidèles
13187,337,4,328.36,1,Clients perdus / inactifs
13188,11,1,114.60000000000001,2,Clients perdus / inactifs
13189,19,2,260.68,2,Clients perdus / inactifs
13190,544,3,570.66,1,Clients perdus / inactifs
13191,658,1,159.21,1,Clients perdus / inactifs
13192,95,6,2558.58,0,Clients VIP / fidèles
13193,61,1,112.08,2,Clients perdus / inactifs
13194,136,2,472.78,2,Clients perdus / inactifs
13195,414,1,136.73,1,Clients perdus / inactifs
13196,11,7,3068.84,0,Clients VIP / fidèles
13197,610,1,373.01000000000005,1,Clients perdus / inactifs
13198,10,8,4974.2300000000005,3,Clients VIP / fidèles
13199,4,66,15949.210000000001,3,Clients VIP / fidèles
13200,19,4,870.09,0,Clients VIP / fidèles
13201,502,4,1233.06,1,Clients perdus / inactifs
13202,394,7,1580.3,0,Clients VIP / fidèles
13203,10,10,2648.25,0,Clients VIP / fidèles
13204,731,1,966.6600000000001,1,Clients perdus / inactifs
13205,443,1,2803.2,1,Clients perdus / inactifs
13206,400,13,8308.19,3,Clients VIP / fidèles
13207,15,4,535.86,0,Clients VIP / fidèles
13208,59,8,1951.82,0,Clients VIP / fidèles
13209,30,13,8509.51,3,Clients VIP / fidèles
13210,94,1,353.48,2,Clients perdus / inactifs
13211,10,10,2618.77,0,Clients VIP / fidèles
13212,20,3,786.83,0,Clients VIP / fidèles
13213,57,11,3851.52,3,Clients VIP / fidèles
13214,418,7,3264.23,0,Clients VIP / fidèles
13215,402,1,81.6,1,Clients perdus / inactifs
13216,268,1,333.74,2,Clients perdus / inactifs
13217,122,4,666.48,0,Clients VIP / fidèles
13218,127,1,62.63999999999999,2,Clients perdus / inactifs
13219,618,1,76.23,1,Clients perdus / inactifs
13220,78,5,1336.0900000000001,0,Clients VIP / fidèles
13221,240,2,844.86,2,Clients perdus / inactifs
13222,577,1,88.5,1,Clients perdus / inactifs
13223,200,6,969.1200000000001,0,Clients VIP / fidèles
13224,60,2,2152.95,0,Clients VIP / fidèles
13225,3,16,16260.07,3,Clients VIP / fidèles
13226,273,2,312.46,2,Clients perdus / inactifs
13227,202,1,257.7,2,Clients perdus / inactifs
13228,81,1,358.0,2,Clients perdus / inactifs
13229,226,1,160.95,2,Clients perdus / inactifs
13230,4,30,6109.51,3,Clients VIP / fidèles
13232,13,7,1327.75,0,Clients VIP / fidèles
13233,74,4,1176.46,0,Clients VIP / fidèles
13234,673,2,346.5,1,Clients perdus / inactifs
13235,212,1,1031.07,2,Clients perdus / inactifs
13236,25,2,744.85,2,Clients perdus / inactifs
13237,388,1,643.0,1,Clients perdus / inactifs
13238,17,6,1006.63,0,Clients VIP / fidèles
13239,262,5,1594.69,0,Clients VIP / fidèles
13240,96,8,1455.39,0,Clients VIP / fidèles
13241,412,1,112.53,1,Clients perdus / inactifs
13242,112,7,699.4,0,Clients VIP / fidèles
13243,203,5,1220.38,0,Clients VIP / fidèles
13244,93,1,121.74000000000001,2,Clients perdus / inactifs
13245,51,2,989.22,2,Clients perdus / inactifs
13246,18,11,3351.75,3,Clients VIP / fidèles
13247,18,4,501.12,2,Clients perdus / inactifs
13248,125,2,465.68,2,Clients perdus / inactifs
13249,92,9,1608.93,0,Clients VIP / fidèles
13250,461,2,253.09,1,Clients perdus / inactifs
13251,402,1,252.68,1,Clients perdus / inactifs
13252,394,2,399.3,1,Clients perdus / inactifs
13253,157,4,2951.11,0,Clients VIP / fidèles
13254,376,1,51.410000000000004,1,Clients perdus / inactifs
13255,9,3,678.76,2,Clients perdus / inactifs
13257,436,1,149.75,1,Clients perdus / inactifs
13258,12,5,1009.43,0,Clients VIP / fidèles
13259,62,9,1398.79,0,Clients VIP / fidèles
13260,61,1,557.62,2,Clients perdus / inactifs
13261,269,2,944.1,2,Clients perdus / inactifs
13262,263,3,573.45,2,Clients perdus / inactifs
13263,1,38,8650.98,3,Clients VIP / fidèles
13264,443,1,722.5600000000001,1,Clients perdus / inactifs
13265,53,5,2092.66,0,Clients VIP / fidèles
13266,11,19,6135.04,3,Clients VIP / fidèles
13267,3,36,9429.81,3,Clients VIP / fidèles
13268,18,10,3152.71,3,Clients VIP / fidèles
13269,1,28,8537.32,3,Clients VIP / fidèles
13270,366,1,590.0,1,Clients perdus / inactifs
13271,37,1,211.49,2,Clients perdus / inactifs
13272,31,2,276.56,2,Clients perdus / inactifs
13273,113,1,138.98,2,Clients perdus / inactifs
13274,409,1,360.85,1,Clients perdus / inactifs
13275,384,2,238.86,1,Clients perdus / inactifs
13276,64,5,1891.91,0,Clients VIP / fidèles
13277,16,7,523.3,0,Clients VIP / fidèles
13278,41,4,1425.35,0,Clients VIP / fidèles
13279,78,1,137.75,2,Clients perdus / inactifs
13280,122,7,2293.33,0,Clients VIP / fidèles
13281,439,1,350.85,1,Clients perdus / inactifs
13282,18,4,1313.19,0,Clients VIP / fidèles
13283,60,4,373.36,2,Clients perdus / inactifs
13284,331,1,201.19,1,Clients perdus / inactifs
13285,23,6,3364.59,0,Clients VIP / fidèles
13286,600,1,734.91,1,Clients perdus / inactifs
13287,603,3,781.59,1,Clients perdus / inactifs
13288,443,5,927.61,1,Clients perdus / inactifs
13289,724,1,307.95,1,Clients perdus / inactifs
13291,156,11,3270.79,3,Clients VIP / fidèles
13292,39,5,994.51,0,Clients VIP / fidèles
13293,392,6,1192.94,0,Clients VIP / fidèles
13294,190,3,1689.53,0,Clients VIP / fidèles
13295,360,4,1101.97,0,Clients VIP / fidèles
13296,137,6,792.51,0,Clients VIP / fidèles
13297,8,7,4368.62,0,Clients VIP / fidèles
13298,1,1,360.0,2,Clients perdus / inactifs
13299,268,3,1218.7,0,Clients VIP / fidèles
13300,169,3,1285.51,0,Clients VIP / fidèles
13301,104,4,600.19,0,Clients VIP / fidèles
13302,155,2,159.2,2,Clients perdus / inactifs
13303,400,1,61.72,1,Clients perdus / inactifs
13304,351,4,1217.99,0,Clients VIP / fidèles
13305,4,16,3616.41,3,Clients VIP / fidèles
13306,430,1,53.65,1,Clients perdus / inactifs
13307,120,3,273.34,2,Clients perdus / inactifs
13308,23,4,1670.3700000000001,0,Clients VIP / fidèles
13309,7,6,1706.3700000000001,0,Clients VIP / fidèles
13310,28,5,1541.2,0,Clients VIP / fidèles
13311,4,2,598.57,2,Clients perdus / inactifs
13312,451,1,124.75,1,Clients perdus / inactifs
13313,22,12,3445.32,3,Clients VIP / fidèles
13314,2,3,775.94,0,Clients VIP / fidèles
13315,689,1,310.26,1,Clients perdus / inactifs
13316,37,10,12940.82,3,Clients VIP / fidèles
13317,66,19,6486.09,3,Clients VIP / fidèles
13318,1,3,640.76,2,Clients perdus / inactifs
13319,5,58,21323.22,3,Clients VIP / fidèles
13320,78,6,2211.6,0,Clients VIP / fidèles
13321,72,2,567.36,2,Clients perdus / inactifs
13322,17,1,199.48000000000002,2,Clients perdus / inactifs
13323,3,5,787.85,0,Clients VIP / fidèles
13324,36,18,10513.47,3,Clients VIP / fidèles
13325,82,1,675.3,2,Clients perdus / inactifs
13326,432,1,281.76,1,Clients perdus / inactifs
13327,39,19,9052.87,3,Clients VIP / fidèles
13328,316,1,1308.48,1,Clients perdus / inactifs
